,movie_id,title,overview,genres,keywords,cast,crew,tags
103,503,Poseidon,"A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.","['Adventure', 'Action', 'Drama', 'Thriller']","[""new year's eve"", 'fire', 'drowning', 'cataclysm', 'loss of father', 'atlantic ocean', 'ball', 'self-abandonment', 'shipwreck', 'giant wave', 'blackout', 'ship', 'daughter', 'single', 'escape', 'capsized ship']","['Kurt Russell', 'Richard Dreyfuss', 'Josh Lucas']",['Wolfgang Petersen'],adventure action drama thriller new year's eve fire drowning cataclysm loss of father atlantic ocean ball self-abandonment shipwreck giant wave blackout ship daughter single escape capsized ship kurt russell richard dreyfuss josh lucas wolfgang petersen
104,241259,Alice Through the Looking Glass,"In the sequel to Tim Burton's ""Alice in Wonderland"", Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.",['Fantasy'],"['based on novel', 'clock', 'queen', 'sequel', 'alice in wonderland', 'dark fantasy', 'mad hatter', '3d']","['Johnny Depp', 'Mia Wasikowska', 'Anne Hathaway']",['James Bobin'],fantasy based on novel clock queen sequel alice in wonderland dark fantasy mad hatter 3d johnny depp mia wasikowska anne hathaway james bobin
105,810,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King &amp; Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.","['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']","['ambush', 'sadness', 'stage', 'liberation of prisoners', 'island', 'traitor', 'shipwreck', 'prince', 'ship', 'donkey', 'kingdom', 'theatre play', 'transformation', 'conciliation', 'tricks', 'heir to the throne', 'assault', 'boarding school', ""coup d'etat"", 'teacher', 'best friend', 'dragon', 'cowardliness', 'pregnancy', 'capture', 'duringcreditsstinger']","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']","['Chris Miller', 'Raman Hui']",fantasy adventure animation comedy family ambush sadness stage liberation of prisoners island traitor shipwreck prince ship donkey kingdom theatre play transformation conciliation tricks heir to the throne assault boarding school coup d'etat teacher best friend dragon cowardliness pregnancy capture duringcreditsstinger mike myers eddie murphy cameron diaz chris miller raman hui
106,68735,Warcraft,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.","['Action', 'Adventure', 'Fantasy']","['video game', 'elves', 'orcs', 'magic', 'chase', 'based on comic book', 'sorcerer', 'fictional war', 'based on video game', 'wizard', 'fictional language', 'muscles', 'orc', 'sword and sorcery']","['Paula Patton', 'Travis Fimmel', 'Ben Foster']",['Duncan Jones'],action adventure fantasy video game elves orcs magic chase based on comic book sorcerer fictional war based on video game wizard fictional language muscles orc sword and sorcery paula patton travis fimmel ben foster duncan jones
107,87101,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.","['Science Fiction', 'Action', 'Thriller', 'Adventure']","['saving the world', 'artificial intelligence', 'cyborg', 'killer robot', 'future', 'time travel', 'dystopia', 'sequel', 'fiction', 'duringcreditsstinger', '3d']","['Arnold Schwarzenegger', 'Jason Clarke', 'Emilia Clarke']",['Alan Taylor'],science fiction action thriller adventure saving the world artificial intelligence cyborg killer robot future time travel dystopia sequel fiction duringcreditsstinger 3d arnold schwarzenegger jason clarke emilia clarke alan taylor
108,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.","['Adventure', 'Family', 'Fantasy']","['based on novel', 'magic', 'good vs evil', 'king', 'narnia', 'fantasy world', 'knife held to throat', 'snowing', 'quest']","['Skandar Keynes', 'Georgie Henley', 'Simon Pegg']",['Michael Apted'],adventure family fantasy based on novel magic good vs evil king narnia fantasy world knife held to throat snowing quest skandar keynes georgie henley simon pegg michael apted
109,676,Pearl Harbor,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.","['History', 'Romance', 'War']","['nurse', 'patriotism', 'hawaii', 'world war ii', 'pilot', 'pearl harbor', 'u.s. air force', 'airplane', 'war', 'army', 'love', 'pin-up']","['Ben Affleck', 'Josh Hartnett', 'Kate Beckinsale']",['Michael Bay'],history romance war nurse patriotism hawaii world war ii pilot pearl harbor u.s. air force airplane war army love pin-up ben affleck josh hartnett kate beckinsale michael bay
110,1858,Transformers,"Young teenager, Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.","['Adventure', 'Science Fiction', 'Action']","['destroy', 'transformation', 'alien', 'based on toy', 'transformers', 'robot', 'duringcreditsstinger', 'teenage hero']","['Shia LaBeouf', 'Josh Duhamel', 'Megan Fox']",['Michael Bay'],adventure science fiction action destroy transformation alien based on toy transformers robot duringcreditsstinger teenage hero shia labeouf josh duhamel megan fox michael bay
111,1966,Alexander,"Alexander, the King of Macedonia, leads his legions against the giant Persian Empire. After defeating the Persians, he leads his army across the then known world, venturing farther than any westerner had ever gone, all the way to India.","['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']","['aristotle', 'egypt', 'greece', 'persia', 'elephant', 'campaign', 'alexander the great', 'homosexuality', 'gay relationship', 'ancient world']","['Colin Farrell', 'Angelina Jolie', 'Val Kilmer']",['Oliver Stone'],war history action adventure drama romance aristotle egypt greece persia elephant campaign alexander the great homosexuality gay relationship ancient world colin farrell angelina jolie val kilmer oliver stone
112,675,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students – dubbed 'Dumbledore's Army' – to defend themselves against the dark arts.","['Adventure', 'Fantasy', 'Family', 'Mystery']","['prophecy', 'witch', 'loss of lover', 'magic', 'cutting the cord', 'child hero', 'dying and death', 'broom', ""sorcerer's apprentice"", 'school of witchcraft', 'black magic', 'death of a friend', 'sorcery', 'occultism']","['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",['David Yates'],adventure fantasy family mystery prophecy witch loss of lover magic cutting the cord child hero dying and death broom sorcerer's apprentice school of witchcraft black magic death of a friend sorcery occultism daniel radcliffe rupert grint emma watson david yates
113,674,Harry Potter and the Goblet of Fire,"Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure – but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.","['Adventure', 'Fantasy', 'Family']","['magic', 'dying and death', 'broom', ""sorcerer's apprentice"", 'school of witchcraft', 'chosen one', 'black magic', 'boarding school', 'vision', 'tournament', 'teenager', 'wizard', 'teenage hero', 'based on young adult novel']","['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",['Mike Newell'],adventure fantasy family magic dying and death broom sorcerer's apprentice school of witchcraft chosen one black magic boarding school vision tournament teenager wizard teenage hero based on young adult novel daniel radcliffe rupert grint emma watson mike newell
114,8960,Hancock,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?","['Fantasy', 'Action']","['flying', 'alcohol', ""love of one's life"", 'forbidden love', 'lovers', 'affection', 'advertising expert', 'alcoholism', 'invulnerability', 'superhero', 'pokies', 'duringcreditsstinger']","['Will Smith', 'Charlize Theron', 'Jason Bateman']",['Peter Berg'],fantasy action flying alcohol love of one's life forbidden love lovers affection advertising expert alcoholism invulnerability superhero pokies duringcreditsstinger will smith charlize theron jason bateman peter berg
115,6479,I Am Legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.","['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']","['saving the world', 'lost civilisation', 'post-apocalyptic', 'dystopia', 'matter of life and death', 'alone', 'helplessness', 'virus', 'pandemic']","['Will Smith', 'Alice Braga', 'Charlie Tahan']",['Francis Lawrence'],drama horror action thriller science fiction saving the world lost civilisation post-apocalyptic dystopia matter of life and death alone helplessness virus pandemic will smith alice braga charlie tahan francis lawrence
